count,shelf_x,shelf_y,x,y,z,judge
2032,1.26,0.24,1.2425,0.44,0.885,error
2033,1.26,0.25,1.0925,0.05,0.34,success
2034,1.26,0.25,1.0925,0.45,0.34,success
2035,1.26,0.25,1.2425,0.05,0.34,success
2036,1.26,0.25,1.2425,0.45,0.34,error
2037,1.26,0.25,1.0925,0.05,0.885,success
2038,1.26,0.25,1.0925,0.45,0.885,error
2039,1.26,0.25,1.2425,0.05,0.885,error
2040,1.26,0.25,1.2425,0.45,0.885,error
2041,1.25,-0.25,1.0825,-0.45,0.34,success
2042,1.25,-0.25,1.0825,-0.05,0.34,success
2043,1.25,-0.25,1.2325,-0.45,0.34,success
2044,1.25,-0.25,1.2325,-0.05,0.34,success
2045,1.25,-0.25,1.0825,-0.45,0.885,success
2046,1.25,-0.25,1.0825,-0.05,0.885,error
2047,1.25,-0.25,1.2325,-0.45,0.885,error
2048,1.25,-0.25,1.2325,-0.05,0.885,error
2049,1.25,-0.24,1.0825,-0.44,0.34,success
2050,1.25,-0.24,1.0825,-0.04,0.34,success
2051,1.25,-0.24,1.2325,-0.44,0.34,success
2052,1.25,-0.24,1.2325,-0.04,0.34,success
2053,1.25,-0.24,1.0825,-0.44,0.885,success
2054,1.25,-0.24,1.0825,-0.04,0.885,error
2055,1.25,-0.24,1.2325,-0.44,0.885,error
2056,1.25,-0.24,1.2325,-0.04,0.885,error
2057,1.25,-0.23,1.0825,-0.43,0.34,success
2058,1.25,-0.23,1.0825,-0.03,0.34,success
2059,1.25,-0.23,1.2325,-0.43,0.34,success
2060,1.25,-0.23,1.2325,-0.03,0.34,success
2061,1.25,-0.23,1.0825,-0.43,0.885,success
2062,1.25,-0.23,1.0825,-0.03,0.885,error
2063,1.25,-0.23,1.2325,-0.43,0.885,error
2064,1.25,-0.23,1.2325,-0.03,0.885,error
2065,1.25,-0.22,1.0825,-0.42,0.34,success
2066,1.25,-0.22,1.0825,-0.02,0.34,success
2067,1.25,-0.22,1.2325,-0.42,0.34,success
2068,1.25,-0.22,1.2325,-0.02,0.34,success
2069,1.25,-0.22,1.0825,-0.42,0.885,success
2070,1.25,-0.22,1.0825,-0.02,0.885,error
2071,1.25,-0.22,1.2325,-0.42,0.885,error
2072,1.25,-0.22,1.2325,-0.02,0.885,error
2073,1.25,-0.21,1.0825,-0.41,0.34,success
2074,1.25,-0.21,1.0825,-0.01,0.34,success
2075,1.25,-0.21,1.2325,-0.41,0.34,success
2076,1.25,-0.21,1.2325,-0.01,0.34,success
2077,1.25,-0.21,1.0825,-0.41,0.885,success
2078,1.25,-0.21,1.0825,-0.01,0.885,success
2079,1.25,-0.21,1.2325,-0.41,0.885,error
2080,1.25,-0.21,1.2325,-0.01,0.885,error
2081,1.25,-0.2,1.0825,-0.4,0.34,success
2082,1.25,-0.2,1.0825,0,0.34,success
2083,1.25,-0.2,1.2325,-0.4,0.34,success
2084,1.25,-0.2,1.2325,0,0.34,success
2085,1.25,-0.2,1.0825,-0.4,0.885,success
2086,1.25,-0.2,1.0825,0,0.885,success
2087,1.25,-0.2,1.2325,-0.4,0.885,error
2088,1.25,-0.2,1.2325,0,0.885,error
2089,1.25,-0.19,1.0825,-0.39,0.34,success
2090,1.25,-0.19,1.0825,0.01,0.34,success
2091,1.25,-0.19,1.2325,-0.39,0.34,success
2092,1.25,-0.19,1.2325,0.01,0.34,success
2093,1.25,-0.19,1.0825,-0.39,0.885,success
2094,1.25,-0.19,1.0825,0.01,0.885,success
2095,1.25,-0.19,1.2325,-0.39,0.885,error
2096,1.25,-0.19,1.2325,0.01,0.885,error
2097,1.25,-0.18,1.0825,-0.38,0.34,success
2098,1.25,-0.18,1.0825,0.02,0.34,success
2099,1.25,-0.18,1.2325,-0.38,0.34,success
2100,1.25,-0.18,1.2325,0.02,0.34,success
2101,1.25,-0.18,1.0825,-0.38,0.885,success
2102,1.25,-0.18,1.0825,0.02,0.885,success
2103,1.25,-0.18,1.2325,-0.38,0.885,error
2104,1.25,-0.18,1.2325,0.02,0.885,error
2105,1.25,-0.17,1.0825,-0.37,0.34,success
2106,1.25,-0.17,1.0825,0.03,0.34,success
2107,1.25,-0.17,1.2325,-0.37,0.34,success
2108,1.25,-0.17,1.2325,0.03,0.34,success
2109,1.25,-0.17,1.0825,-0.37,0.885,success
2110,1.25,-0.17,1.0825,0.03,0.885,success
2111,1.25,-0.17,1.2325,-0.37,0.885,error
2112,1.25,-0.17,1.2325,0.03,0.885,error
2113,1.25,-0.16,1.0825,-0.36,0.34,success
2114,1.25,-0.16,1.0825,0.04,0.34,success
2115,1.25,-0.16,1.2325,-0.36,0.34,success
2116,1.25,-0.16,1.2325,0.04,0.34,success
2117,1.25,-0.16,1.0825,-0.36,0.885,success
2118,1.25,-0.16,1.0825,0.04,0.885,success
2119,1.25,-0.16,1.2325,-0.36,0.885,error
2120,1.25,-0.16,1.2325,0.04,0.885,error
2121,1.25,-0.15,1.0825,-0.35,0.34,success
2122,1.25,-0.15,1.0825,0.05,0.34,success
2123,1.25,-0.15,1.2325,-0.35,0.34,success
2124,1.25,-0.15,1.2325,0.05,0.34,success
2125,1.25,-0.15,1.0825,-0.35,0.885,success
2126,1.25,-0.15,1.0825,0.05,0.885,success
2127,1.25,-0.15,1.2325,-0.35,0.885,error
2128,1.25,-0.15,1.2325,0.05,0.885,error
2129,1.25,-0.14,1.0825,-0.34,0.34,success
2130,1.25,-0.14,1.0825,0.06,0.34,success
2131,1.25,-0.14,1.2325,-0.34,0.34,success
2132,1.25,-0.14,1.2325,0.06,0.34,success
2133,1.25,-0.14,1.0825,-0.34,0.885,success
2134,1.25,-0.14,1.0825,0.06,0.885,success
2135,1.25,-0.14,1.2325,-0.34,0.885,error
2136,1.25,-0.14,1.2325,0.06,0.885,error
2137,1.25,-0.13,1.0825,-0.33,0.34,success
2138,1.25,-0.13,1.0825,0.07,0.34,success
2139,1.25,-0.13,1.2325,-0.33,0.34,success
2140,1.25,-0.13,1.2325,0.07,0.34,success
2141,1.25,-0.13,1.0825,-0.33,0.885,success
2142,1.25,-0.13,1.0825,0.07,0.885,success
2143,1.25,-0.13,1.2325,-0.33,0.885,error
2144,1.25,-0.13,1.2325,0.07,0.885,error
2145,1.25,-0.12,1.0825,-0.32,0.34,success
2146,1.25,-0.12,1.0825,0.08,0.34,success
2147,1.25,-0.12,1.2325,-0.32,0.34,success
2148,1.25,-0.12,1.2325,0.08,0.34,success
2149,1.25,-0.12,1.0825,-0.32,0.885,success
2150,1.25,-0.12,1.0825,0.08,0.885,success
2151,1.25,-0.12,1.2325,-0.32,0.885,error
2152,1.25,-0.12,1.2325,0.08,0.885,error
2153,1.25,-0.11,1.0825,-0.31,0.34,success
2154,1.25,-0.11,1.0825,0.09,0.34,success
2155,1.25,-0.11,1.2325,-0.31,0.34,success
2156,1.25,-0.11,1.2325,0.09,0.34,success
2157,1.25,-0.11,1.0825,-0.31,0.885,success
2158,1.25,-0.11,1.0825,0.09,0.885,success
2159,1.25,-0.11,1.2325,-0.31,0.885,error
2160,1.25,-0.11,1.2325,0.09,0.885,error
2161,1.25,-0.1,1.0825,-0.3,0.34,success
2162,1.25,-0.1,1.0825,0.1,0.34,success
2163,1.25,-0.1,1.2325,-0.3,0.34,success
2164,1.25,-0.1,1.2325,0.1,0.34,success
2165,1.25,-0.1,1.0825,-0.3,0.885,success
2166,1.25,-0.1,1.0825,0.1,0.885,success
2167,1.25,-0.1,1.2325,-0.3,0.885,error
2168,1.25,-0.1,1.2325,0.1,0.885,error
2169,1.25,-0.09,1.0825,-0.29,0.34,success
2170,1.25,-0.09,1.0825,0.11,0.34,success
2171,1.25,-0.09,1.2325,-0.29,0.34,success
2172,1.25,-0.09,1.2325,0.11,0.34,success
2173,1.25,-0.09,1.0825,-0.29,0.885,success
2174,1.25,-0.09,1.0825,0.11,0.885,success
2175,1.25,-0.09,1.2325,-0.29,0.885,error
2176,1.25,-0.09,1.2325,0.11,0.885,error
2177,1.25,-0.08,1.0825,-0.28,0.34,success
2178,1.25,-0.08,1.0825,0.12,0.34,success
2179,1.25,-0.08,1.2325,-0.28,0.34,success
2180,1.25,-0.08,1.2325,0.12,0.34,success
2181,1.25,-0.08,1.0825,-0.28,0.885,success
2182,1.25,-0.08,1.0825,0.12,0.885,success
2183,1.25,-0.08,1.2325,-0.28,0.885,error
2184,1.25,-0.08,1.2325,0.12,0.885,error
2185,1.25,-0.07,1.0825,-0.27,0.34,success
2186,1.25,-0.07,1.0825,0.13,0.34,success
2187,1.25,-0.07,1.2325,-0.27,0.34,success
2188,1.25,-0.07,1.2325,0.13,0.34,success
2189,1.25,-0.07,1.0825,-0.27,0.885,success
2190,1.25,-0.07,1.0825,0.13,0.885,success
2191,1.25,-0.07,1.2325,-0.27,0.885,error
2192,1.25,-0.07,1.2325,0.13,0.885,error
2193,1.25,-0.06,1.0825,-0.26,0.34,success
2194,1.25,-0.06,1.0825,0.14,0.34,success
2195,1.25,-0.06,1.2325,-0.26,0.34,success
2196,1.25,-0.06,1.2325,0.14,0.34,success
2197,1.25,-0.06,1.0825,-0.26,0.885,success
2198,1.25,-0.06,1.0825,0.14,0.885,success
2199,1.25,-0.06,1.2325,-0.26,0.885,error
2200,1.25,-0.06,1.2325,0.14,0.885,error
2201,1.25,-0.05,1.0825,-0.25,0.34,success
2202,1.25,-0.05,1.0825,0.15,0.34,success
2203,1.25,-0.05,1.2325,-0.25,0.34,success
2204,1.25,-0.05,1.2325,0.15,0.34,success
2205,1.25,-0.05,1.0825,-0.25,0.885,success
2206,1.25,-0.05,1.0825,0.15,0.885,success
2207,1.25,-0.05,1.2325,-0.25,0.885,error
2208,1.25,-0.05,1.2325,0.15,0.885,error
2209,1.25,-0.04,1.0825,-0.24,0.34,success
2210,1.25,-0.04,1.0825,0.16,0.34,success
2211,1.25,-0.04,1.2325,-0.24,0.34,success
2212,1.25,-0.04,1.2325,0.16,0.34,success
2213,1.25,-0.04,1.0825,-0.24,0.885,success
2214,1.25,-0.04,1.0825,0.16,0.885,success
2215,1.25,-0.04,1.2325,-0.24,0.885,error
2216,1.25,-0.04,1.2325,0.16,0.885,error
2217,1.25,-0.03,1.0825,-0.23,0.34,success
2218,1.25,-0.03,1.0825,0.17,0.34,success
2219,1.25,-0.03,1.2325,-0.23,0.34,success
2220,1.25,-0.03,1.2325,0.17,0.34,success
2221,1.25,-0.03,1.0825,-0.23,0.885,success
2222,1.25,-0.03,1.0825,0.17,0.885,success
2223,1.25,-0.03,1.2325,-0.23,0.885,error
2224,1.25,-0.03,1.2325,0.17,0.885,error
2225,1.25,-0.02,1.0825,-0.22,0.34,success
2226,1.25,-0.02,1.0825,0.18,0.34,success
2227,1.25,-0.02,1.2325,-0.22,0.34,success
2228,1.25,-0.02,1.2325,0.18,0.34,success
2229,1.25,-0.02,1.0825,-0.22,0.885,success
2230,1.25,-0.02,1.0825,0.18,0.885,success
2231,1.25,-0.02,1.2325,-0.22,0.885,error
2232,1.25,-0.02,1.2325,0.18,0.885,error
2233,1.25,-0.01,1.0825,-0.21,0.34,success
2234,1.25,-0.01,1.0825,0.19,0.34,success
2235,1.25,-0.01,1.2325,-0.21,0.34,success
2236,1.25,-0.01,1.2325,0.19,0.34,success
2237,1.25,-0.01,1.0825,-0.21,0.885,success
2238,1.25,-0.01,1.0825,0.19,0.885,success
2239,1.25,-0.01,1.2325,-0.21,0.885,error
2240,1.25,-0.01,1.2325,0.19,0.885,error
2241,1.25,0,1.0825,-0.2,0.34,success
2242,1.25,0,1.0825,0.2,0.34,success
2243,1.25,0,1.2325,-0.2,0.34,success
2244,1.25,0,1.2325,0.2,0.34,success
2245,1.25,0,1.0825,-0.2,0.885,error
2246,1.25,0,1.0825,0.2,0.885,success
2247,1.25,0,1.2325,-0.2,0.885,error
2248,1.25,0,1.2325,0.2,0.885,error
2249,1.25,0.01,1.0825,-0.19,0.34,success
2250,1.25,0.01,1.0825,0.21,0.34,success
2251,1.25,0.01,1.2325,-0.19,0.34,success
2252,1.25,0.01,1.2325,0.21,0.34,success
2253,1.25,0.01,1.0825,-0.19,0.885,error
2254,1.25,0.01,1.0825,0.21,0.885,success
2255,1.25,0.01,1.2325,-0.19,0.885,error
2256,1.25,0.01,1.2325,0.21,0.885,error
2257,1.25,0.02,1.0825,-0.18,0.34,success
2258,1.25,0.02,1.0825,0.22,0.34,success
2259,1.25,0.02,1.2325,-0.18,0.34,success
2260,1.25,0.02,1.2325,0.22,0.34,success
2261,1.25,0.02,1.0825,-0.18,0.885,error
2262,1.25,0.02,1.0825,0.22,0.885,success
2263,1.25,0.02,1.2325,-0.18,0.885,error
2264,1.25,0.02,1.2325,0.22,0.885,error
2265,1.25,0.03,1.0825,-0.17,0.34,success
2266,1.25,0.03,1.0825,0.23,0.34,success
2267,1.25,0.03,1.2325,-0.17,0.34,success
2268,1.25,0.03,1.2325,0.23,0.34,success
2269,1.25,0.03,1.0825,-0.17,0.885,error
2270,1.25,0.03,1.0825,0.23,0.885,success
2271,1.25,0.03,1.2325,-0.17,0.885,error
2272,1.25,0.03,1.2325,0.23,0.885,error
2273,1.25,0.04,1.0825,-0.16,0.34,success
2274,1.25,0.04,1.0825,0.24,0.34,success
2275,1.25,0.04,1.2325,-0.16,0.34,success
2276,1.25,0.04,1.2325,0.24,0.34,success
2277,1.25,0.04,1.0825,-0.16,0.885,error
2278,1.25,0.04,1.0825,0.24,0.885,success
2279,1.25,0.04,1.2325,-0.16,0.885,error
2280,1.25,0.04,1.2325,0.24,0.885,error
2281,1.25,0.05,1.0825,-0.15,0.34,success
2282,1.25,0.05,1.0825,0.25,0.34,success
2283,1.25,0.05,1.2325,-0.15,0.34,success
2284,1.25,0.05,1.2325,0.25,0.34,success
2285,1.25,0.05,1.0825,-0.15,0.885,error
2286,1.25,0.05,1.0825,0.25,0.885,success
2287,1.25,0.05,1.2325,-0.15,0.885,error
2288,1.25,0.05,1.2325,0.25,0.885,error
2289,1.25,0.06,1.0825,-0.14,0.34,success
2290,1.25,0.06,1.0825,0.26,0.34,success
2291,1.25,0.06,1.2325,-0.14,0.34,success
2292,1.25,0.06,1.2325,0.26,0.34,success
2293,1.25,0.06,1.0825,-0.14,0.885,error
2294,1.25,0.06,1.0825,0.26,0.885,success
2295,1.25,0.06,1.2325,-0.14,0.885,error
2296,1.25,0.06,1.2325,0.26,0.885,error
2297,1.25,0.07,1.0825,-0.13,0.34,success
2298,1.25,0.07,1.0825,0.27,0.34,success
2299,1.25,0.07,1.2325,-0.13,0.34,success
2300,1.25,0.07,1.2325,0.27,0.34,success
2301,1.25,0.07,1.0825,-0.13,0.885,error
2302,1.25,0.07,1.0825,0.27,0.885,success
2303,1.25,0.07,1.2325,-0.13,0.885,error
2304,1.25,0.07,1.2325,0.27,0.885,error
2305,1.25,0.08,1.0825,-0.12,0.34,success
2306,1.25,0.08,1.0825,0.28,0.34,success
2307,1.25,0.08,1.2325,-0.12,0.34,success
2308,1.25,0.08,1.2325,0.28,0.34,success
2309,1.25,0.08,1.0825,-0.12,0.885,error
2310,1.25,0.08,1.0825,0.28,0.885,success
2311,1.25,0.08,1.2325,-0.12,0.885,error
2312,1.25,0.08,1.2325,0.28,0.885,error
2313,1.25,0.09,1.0825,-0.11,0.34,success
2314,1.25,0.09,1.0825,0.29,0.34,success
2315,1.25,0.09,1.2325,-0.11,0.34,success
2316,1.25,0.09,1.2325,0.29,0.34,success
2317,1.25,0.09,1.0825,-0.11,0.885,error
2318,1.25,0.09,1.0825,0.29,0.885,success
2319,1.25,0.09,1.2325,-0.11,0.885,error
2320,1.25,0.09,1.2325,0.29,0.885,error
2321,1.25,0.1,1.0825,-0.1,0.34,success
2322,1.25,0.1,1.0825,0.3,0.34,success
2323,1.25,0.1,1.2325,-0.1,0.34,success
2324,1.25,0.1,1.2325,0.3,0.34,success
2325,1.25,0.1,1.0825,-0.1,0.885,error
2326,1.25,0.1,1.0825,0.3,0.885,success
2327,1.25,0.1,1.2325,-0.1,0.885,error
2328,1.25,0.1,1.2325,0.3,0.885,error
2329,1.25,0.11,1.0825,-0.09,0.34,success
2330,1.25,0.11,1.0825,0.31,0.34,success
2331,1.25,0.11,1.2325,-0.09,0.34,success
2332,1.25,0.11,1.2325,0.31,0.34,success
2333,1.25,0.11,1.0825,-0.09,0.885,error
2334,1.25,0.11,1.0825,0.31,0.885,success
2335,1.25,0.11,1.2325,-0.09,0.885,error
2336,1.25,0.11,1.2325,0.31,0.885,error
2337,1.25,0.12,1.0825,-0.08,0.34,success
2338,1.25,0.12,1.0825,0.32,0.34,success
2339,1.25,0.12,1.2325,-0.08,0.34,success
2340,1.25,0.12,1.2325,0.32,0.34,success
2341,1.25,0.12,1.0825,-0.08,0.885,error
2342,1.25,0.12,1.0825,0.32,0.885,error
2343,1.25,0.12,1.2325,-0.08,0.885,error
2344,1.25,0.12,1.2325,0.32,0.885,error
2345,1.25,0.13,1.0825,-0.07,0.34,success
2346,1.25,0.13,1.0825,0.33,0.34,success
2347,1.25,0.13,1.2325,-0.07,0.34,success
2348,1.25,0.13,1.2325,0.33,0.34,success
2349,1.25,0.13,1.0825,-0.07,0.885,error
2350,1.25,0.13,1.0825,0.33,0.885,error
2351,1.25,0.13,1.2325,-0.07,0.885,error
2352,1.25,0.13,1.2325,0.33,0.885,error
2353,1.25,0.14,1.0825,-0.06,0.34,success
2354,1.25,0.14,1.0825,0.34,0.34,success
2355,1.25,0.14,1.2325,-0.06,0.34,success
2356,1.25,0.14,1.2325,0.34,0.34,success
2357,1.25,0.14,1.0825,-0.06,0.885,error
2358,1.25,0.14,1.0825,0.34,0.885,error
2359,1.25,0.14,1.2325,-0.06,0.885,error
2360,1.25,0.14,1.2325,0.34,0.885,error
2361,1.25,0.15,1.0825,-0.05,0.34,success
2362,1.25,0.15,1.0825,0.35,0.34,success
2363,1.25,0.15,1.2325,-0.05,0.34,success
2364,1.25,0.15,1.2325,0.35,0.34,success
2365,1.25,0.15,1.0825,-0.05,0.885,error
2366,1.25,0.15,1.0825,0.35,0.885,error
2367,1.25,0.15,1.2325,-0.05,0.885,error
2368,1.25,0.15,1.2325,0.35,0.885,error
2369,1.25,0.16,1.0825,-0.04,0.34,success
2370,1.25,0.16,1.0825,0.36,0.34,success
2371,1.25,0.16,1.2325,-0.04,0.34,success
2372,1.25,0.16,1.2325,0.36,0.34,success
2373,1.25,0.16,1.0825,-0.04,0.885,error
2374,1.25,0.16,1.0825,0.36,0.885,error
2375,1.25,0.16,1.2325,-0.04,0.885,error
2376,1.25,0.16,1.2325,0.36,0.885,error
2377,1.25,0.17,1.0825,-0.03,0.34,success
2378,1.25,0.17,1.0825,0.37,0.34,success
2379,1.25,0.17,1.2325,-0.03,0.34,success
2380,1.25,0.17,1.2325,0.37,0.34,success
2381,1.25,0.17,1.0825,-0.03,0.885,error
2382,1.25,0.17,1.0825,0.37,0.885,error
2383,1.25,0.17,1.2325,-0.03,0.885,error
2384,1.25,0.17,1.2325,0.37,0.885,error
2385,1.25,0.18,1.0825,-0.02,0.34,success
2386,1.25,0.18,1.0825,0.38,0.34,success
2387,1.25,0.18,1.2325,-0.02,0.34,success
2388,1.25,0.18,1.2325,0.38,0.34,success
2389,1.25,0.18,1.0825,-0.02,0.885,error
2390,1.25,0.18,1.0825,0.38,0.885,error
2391,1.25,0.18,1.2325,-0.02,0.885,error
2392,1.25,0.18,1.2325,0.38,0.885,error
2393,1.25,0.19,1.0825,-0.01,0.34,success
2394,1.25,0.19,1.0825,0.39,0.34,success
2395,1.25,0.19,1.2325,-0.01,0.34,success
2396,1.25,0.19,1.2325,0.39,0.34,success
2397,1.25,0.19,1.0825,-0.01,0.885,success
2398,1.25,0.19,1.0825,0.39,0.885,error
2399,1.25,0.19,1.2325,-0.01,0.885,error
2400,1.25,0.19,1.2325,0.39,0.885,error
2401,1.25,0.2,1.0825,0,0.34,success
2402,1.25,0.2,1.0825,0.4,0.34,success
2403,1.25,0.2,1.2325,0,0.34,success
2404,1.25,0.2,1.2325,0.4,0.34,error
2405,1.25,0.2,1.0825,0,0.885,success
2406,1.25,0.2,1.0825,0.4,0.885,error
2407,1.25,0.2,1.2325,0,0.885,error
2408,1.25,0.2,1.2325,0.4,0.885,error
2409,1.25,0.21,1.0825,0.01,0.34,success
2410,1.25,0.21,1.0825,0.41,0.34,success
2411,1.25,0.21,1.2325,0.01,0.34,success
2412,1.25,0.21,1.2325,0.41,0.34,error
2413,1.25,0.21,1.0825,0.01,0.885,success
2414,1.25,0.21,1.0825,0.41,0.885,error
2415,1.25,0.21,1.2325,0.01,0.885,error
2416,1.25,0.21,1.2325,0.41,0.885,error
2417,1.25,0.22,1.0825,0.02,0.34,success
2418,1.25,0.22,1.0825,0.42,0.34,success
2419,1.25,0.22,1.2325,0.02,0.34,success
2420,1.25,0.22,1.2325,0.42,0.34,error
2421,1.25,0.22,1.0825,0.02,0.885,success
2422,1.25,0.22,1.0825,0.42,0.885,error
2423,1.25,0.22,1.2325,0.02,0.885,error
2424,1.25,0.22,1.2325,0.42,0.885,error
2425,1.25,0.23,1.0825,0.03,0.34,success
2426,1.25,0.23,1.0825,0.43,0.34,success
2427,1.25,0.23,1.2325,0.03,0.34,success
2428,1.25,0.23,1.2325,0.43,0.34,error
2429,1.25,0.23,1.0825,0.03,0.885,success
2430,1.25,0.23,1.0825,0.43,0.885,error
2431,1.25,0.23,1.2325,0.03,0.885,error
2432,1.25,0.23,1.2325,0.43,0.885,error
2433,1.25,0.24,1.0825,0.04,0.34,success
2434,1.25,0.24,1.0825,0.44,0.34,success
2435,1.25,0.24,1.2325,0.04,0.34,success
2436,1.25,0.24,1.2325,0.44,0.34,error
2437,1.25,0.24,1.0825,0.04,0.885,success
2438,1.25,0.24,1.0825,0.44,0.885,error
2439,1.25,0.24,1.2325,0.04,0.885,error
2440,1.25,0.24,1.2325,0.44,0.885,error
2441,1.25,0.25,1.0825,0.05,0.34,success
2442,1.25,0.25,1.0825,0.45,0.34,success
2443,1.25,0.25,1.2325,0.05,0.34,success
2444,1.25,0.25,1.2325,0.45,0.34,error
2445,1.25,0.25,1.0825,0.05,0.885,success
2446,1.25,0.25,1.0825,0.45,0.885,error
2447,1.25,0.25,1.2325,0.05,0.885,error
2448,1.25,0.25,1.2325,0.45,0.885,error
2449,1.24,-0.25,1.0725,-0.45,0.34,success
2450,1.24,-0.25,1.0725,-0.05,0.34,success
2451,1.24,-0.25,1.2225,-0.45,0.34,success
2452,1.24,-0.25,1.2225,-0.05,0.34,success
2453,1.24,-0.25,1.0725,-0.45,0.885,success
2454,1.24,-0.25,1.0725,-0.05,0.885,error
2455,1.24,-0.25,1.2225,-0.45,0.885,error
2456,1.24,-0.25,1.2225,-0.05,0.885,error
2457,1.24,-0.24,1.0725,-0.44,0.34,success
2458,1.24,-0.24,1.0725,-0.04,0.34,success
2459,1.24,-0.24,1.2225,-0.44,0.34,success
2460,1.24,-0.24,1.2225,-0.04,0.34,success
2461,1.24,-0.24,1.0725,-0.44,0.885,success
2462,1.24,-0.24,1.0725,-0.04,0.885,error
2463,1.24,-0.24,1.2225,-0.44,0.885,error
2464,1.24,-0.24,1.2225,-0.04,0.885,error
2465,1.24,-0.23,1.0725,-0.43,0.34,success
2466,1.24,-0.23,1.0725,-0.03,0.34,success
2467,1.24,-0.23,1.2225,-0.43,0.34,success
2468,1.24,-0.23,1.2225,-0.03,0.34,success
2469,1.24,-0.23,1.0725,-0.43,0.885,success
2470,1.24,-0.23,1.0725,-0.03,0.885,error
2471,1.24,-0.23,1.2225,-0.43,0.885,error
2472,1.24,-0.23,1.2225,-0.03,0.885,error
2473,1.24,-0.22,1.0725,-0.42,0.34,success
2474,1.24,-0.22,1.0725,-0.02,0.34,success
2475,1.24,-0.22,1.2225,-0.42,0.34,success
2476,1.24,-0.22,1.2225,-0.02,0.34,success
2477,1.24,-0.22,1.0725,-0.42,0.885,success
2478,1.24,-0.22,1.0725,-0.02,0.885,error
2479,1.24,-0.22,1.2225,-0.42,0.885,error
2480,1.24,-0.22,1.2225,-0.02,0.885,error
2481,1.24,-0.21,1.0725,-0.41,0.34,success
2482,1.24,-0.21,1.0725,-0.01,0.34,success
2483,1.24,-0.21,1.2225,-0.41,0.34,success
2484,1.24,-0.21,1.2225,-0.01,0.34,success
2485,1.24,-0.21,1.0725,-0.41,0.885,success
2486,1.24,-0.21,1.0725,-0.01,0.885,success
2487,1.24,-0.21,1.2225,-0.41,0.885,error
2488,1.24,-0.21,1.2225,-0.01,0.885,error
2489,1.24,-0.2,1.0725,-0.4,0.34,success
2490,1.24,-0.2,1.0725,0,0.34,success
2491,1.24,-0.2,1.2225,-0.4,0.34,success
2492,1.24,-0.2,1.2225,0,0.34,success
2493,1.24,-0.2,1.0725,-0.4,0.885,success
2494,1.24,-0.2,1.0725,0,0.885,success
2495,1.24,-0.2,1.2225,-0.4,0.885,error
2496,1.24,-0.2,1.2225,0,0.885,error
2497,1.24,-0.19,1.0725,-0.39,0.34,success
2498,1.24,-0.19,1.0725,0.01,0.34,success
2499,1.24,-0.19,1.2225,-0.39,0.34,success
2500,1.24,-0.19,1.2225,0.01,0.34,success
2501,1.24,-0.19,1.0725,-0.39,0.885,success
2502,1.24,-0.19,1.0725,0.01,0.885,success
2503,1.24,-0.19,1.2225,-0.39,0.885,error
2504,1.24,-0.19,1.2225,0.01,0.885,error
2505,1.24,-0.18,1.0725,-0.38,0.34,success
2506,1.24,-0.18,1.0725,0.02,0.34,success
2507,1.24,-0.18,1.2225,-0.38,0.34,success
2508,1.24,-0.18,1.2225,0.02,0.34,success
2509,1.24,-0.18,1.0725,-0.38,0.885,success
2510,1.24,-0.18,1.0725,0.02,0.885,success
2511,1.24,-0.18,1.2225,-0.38,0.885,error
2512,1.24,-0.18,1.2225,0.02,0.885,error
2513,1.24,-0.17,1.0725,-0.37,0.34,success
2514,1.24,-0.17,1.0725,0.03,0.34,success
2515,1.24,-0.17,1.2225,-0.37,0.34,success
2516,1.24,-0.17,1.2225,0.03,0.34,success
2517,1.24,-0.17,1.0725,-0.37,0.885,success
2518,1.24,-0.17,1.0725,0.03,0.885,success
2519,1.24,-0.17,1.2225,-0.37,0.885,error
2520,1.24,-0.17,1.2225,0.03,0.885,error
2521,1.24,-0.16,1.0725,-0.36,0.34,success
2522,1.24,-0.16,1.0725,0.04,0.34,success
2523,1.24,-0.16,1.2225,-0.36,0.34,success
2524,1.24,-0.16,1.2225,0.04,0.34,success
2525,1.24,-0.16,1.0725,-0.36,0.885,success
2526,1.24,-0.16,1.0725,0.04,0.885,success
2527,1.24,-0.16,1.2225,-0.36,0.885,error
2528,1.24,-0.16,1.2225,0.04,0.885,error
2529,1.24,-0.15,1.0725,-0.35,0.34,success
2530,1.24,-0.15,1.0725,0.05,0.34,success
2531,1.24,-0.15,1.2225,-0.35,0.34,success
2532,1.24,-0.15,1.2225,0.05,0.34,success
2533,1.24,-0.15,1.0725,-0.35,0.885,success
2534,1.24,-0.15,1.0725,0.05,0.885,success
2535,1.24,-0.15,1.2225,-0.35,0.885,error
2536,1.24,-0.15,1.2225,0.05,0.885,error
2537,1.24,-0.14,1.0725,-0.34,0.34,success
2538,1.24,-0.14,1.0725,0.06,0.34,success
2539,1.24,-0.14,1.2225,-0.34,0.34,success
2540,1.24,-0.14,1.2225,0.06,0.34,success
2541,1.24,-0.14,1.0725,-0.34,0.885,success
2542,1.24,-0.14,1.0725,0.06,0.885,success
2543,1.24,-0.14,1.2225,-0.34,0.885,error
2544,1.24,-0.14,1.2225,0.06,0.885,error
2545,1.24,-0.13,1.0725,-0.33,0.34,success
2546,1.24,-0.13,1.0725,0.07,0.34,success
2547,1.24,-0.13,1.2225,-0.33,0.34,success
2548,1.24,-0.13,1.2225,0.07,0.34,success
